NIE,est_nomb_sexo,opcion_nombre,gra_nombre,sede_codigo,sede_nombre,sede_nomb_depto,sede_nomb_mun,sede_sector,sede_zona,realista,cientifico,artistico,social,emprendedor,oficina,LUGAR1,LUGAR2,LUGAR3,LUGAR4,LUGAR5,LUGAR6,codigo_ocupacional,Grupo_Ocupacional_1,Grupo_Ocupacional_2,Grupo_Ocupacional_3,Grupo_Ocupacional_4,secc_codigo
4835828,Mujer,---,SEGUNDO AÑO,11380,"COMPLEJO EDUCATIVO  ""DELFINA DE DIAZ""",SAN SALVADOR,GUAZAPA,CED_OFI,Urbana,22,29,24,26,26,24,Científico,Social,Emprendedor,Artístico,Oficina,Realista,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
3250123,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,11329,"INSTITUTO NACIONAL ""DE LA COLONIA CIUDAD OBRERA""",SAN SALVADOR,APOPA,CED_OFI,Urbana,18,26,27,22,17,27,Artístico,Oficina,Científico,Social,Realista,Emprendedor,Artístico-Oficina,Artísticos,"Soporte administrativo, trabajo de oficina",Educación y Cultura,---,A
4930986,Hombre,---,SEGUNDO AÑO,11330,"INSTITUTO NACIONAL ""DE APOPA""",SAN SALVADOR,APOPA,CED_OFI,Urbana,19,30,9,25,17,20,Científico,Social,Oficina,Realista,Emprendedor,Artístico,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
2326950,Hombre,---,SEGUNDO AÑO,11451,"CENTRO ESCOLAR ""JOSÉ MATÍAS DELGADO""",SAN SALVADOR,NEJAPA,CED_OFI,Urbana,18,6,9,10,10,8,Realista,Social,Emprendedor,Artístico,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
4951717,Hombre,---,SEGUNDO AÑO,11451,"CENTRO ESCOLAR ""JOSÉ MATÍAS DELGADO""",SAN SALVADOR,NEJAPA,CED_OFI,Urbana,13,16,14,20,19,14,Social,Emprendedor,Científico,Artístico,Oficina,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
7321706,Hombre,---,SEGUNDO AÑO,11661,"COMPLEJO EDUCATIVO ""REPÚBLICA DEL BRASIL""",SAN SALVADOR,SAN SALVADOR,CED_OFI,Urbana,19,18,20,31,28,32,Oficina,Social,Emprendedor,Artístico,Realista,Científico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
2350196,Mujer,---,SEGUNDO AÑO,11667,"COMPLEJO EDUCATIVO ""JOAQUIN RODEZNO""",SAN SALVADOR,SAN SALVADOR,CED_OFI,Urbana,11,10,20,30,23,21,Social,Emprendedor,Oficina,Artístico,Realista,Científico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,C
2470202,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11694,"INSTITUTO NACIONAL ""SIMÓN BOLIVAR""",SAN SALVADOR,SANTO TOMAS,CED_OFI,Urbana,18,22,25,27,26,23,Social,Emprendedor,Artístico,Oficina,Científico,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
6692199,Hombre,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,11694,"INSTITUTO NACIONAL ""SIMÓN BOLIVAR""",SAN SALVADOR,SANTO TOMAS,CED_OFI,Urbana,13,21,15,15,13,16,Científico,Oficina,Artístico,Social,Realista,Emprendedor,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,A
4370183,Mujer,---,SEGUNDO AÑO,11830,"CENTRO ESCOLAR ""SAN BARTOLOME PERULAPIA """,CUSCATLAN,SAN BARTOLOME PERULAPIA,CED_OFI,Urbana,27,28,26,27,24,27,Científico,Realista,Social,Oficina,Artístico,Emprendedor,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",A
1955931,Mujer,---,SEGUNDO AÑO,11830,"CENTRO ESCOLAR ""SAN BARTOLOME PERULAPIA """,CUSCATLAN,SAN BARTOLOME PERULAPIA,CED_OFI,Urbana,13,13,13,13,13,13,Realista,Científico,Artístico,Social,Emprendedor,Oficina,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
2464634,Mujer,---,SEGUNDO AÑO,12072,"COMPLEJO EDUCATIVO  ""DOCTOR JOAQUÍN JULE GÁLVEZ""",LA PAZ,SANTIAGO NONUALCO,CED_OFI,Urbana,13,9,17,26,14,18,Social,Oficina,Artístico,Emprendedor,Realista,Científico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,B
5241001,Hombre,---,SEGUNDO AÑO,12053,"CENTRO ESCOLAR ""ANASTACIO AQUINO""",LA PAZ,SANTIAGO NONUALCO,CED_OFI,Rural,19,31,30,24,28,26,Científico,Artístico,Emprendedor,Oficina,Social,Realista,Científico-Artístico,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Artísticos,Ciencia de Salud,A
2471614,Mujer,---,SEGUNDO AÑO,12072,"COMPLEJO EDUCATIVO  ""DOCTOR JOAQUÍN JULE GÁLVEZ""",LA PAZ,SANTIAGO NONUALCO,CED_OFI,Urbana,20,29,25,33,20,25,Social,Científico,Artístico,Oficina,Realista,Emprendedor,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
2472139,Hombre,---,SEGUNDO AÑO,12447,"COMPLEJO EDUCATIVO  ""ROMILIA BLANCO  VIUDA DE BRIOSO""",SAN VICENTE,TECOLUCA,CED_OFI,Rural,32,31,30,31,26,29,Realista,Científico,Social,Artístico,Oficina,Emprendedor,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
4835690,Mujer,SALUD Y BIENESTAR SOCIAL.,SEGUNDO AÑO,12117,"COMPLEJO EDUCATIVO ""PROFESOR CARLOS LOBATO""",LA PAZ,ZACATECOLUCA,CED_OFI,Urbana,24,26,21,30,23,14,Social,Científico,Realista,Emprendedor,Artístico,Oficina,Social-Científico,Servicios Sociales,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Educación y Cultura,A
5035885,Hombre,---,SEGUNDO AÑO,11677,"COMPLEJO EDUCATIVO ""REPÚBLICA DEL ECUADOR""",SAN SALVADOR,SAN SALVADOR,CED_OFI,Urbana,31,27,20,19,25,25,Realista,Científico,Emprendedor,Oficina,Artístico,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,B
6403083,Hombre,---,SEGUNDO AÑO,12465,"INSTITUTO NACIONAL ""SAN JOSÉ VERAPAZ""",SAN VICENTE,VERAPAZ,CED_OFI,Urbana,17,17,12,18,18,11,Social,Emprendedor,Realista,Científico,Artístico,Oficina,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
1589870,Hombre,MANTENIMIENTO AUTOMOTRIZ,SEGUNDO AÑO,12399,"INSTITUTO NACIONAL ""DOCTOR SARBELIO NAVARRETE""",SAN VICENTE,SAN VICENTE,CED_OFI,Urbana,13,15,10,12,12,11,Científico,Realista,Social,Emprendedor,Oficina,Artístico,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",B
5032761,Hombre,MANTENIMIENTO AUTOMOTRIZ,SEGUNDO AÑO,12399,"INSTITUTO NACIONAL ""DOCTOR SARBELIO NAVARRETE""",SAN VICENTE,SAN VICENTE,CED_OFI,Urbana,33,21,25,20,28,29,Realista,Oficina,Emprendedor,Artístico,Científico,Social,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,A
6554948,Mujer,---,SEGUNDO AÑO,12534,COMPLEJO EDUCATIVO DE EREGUAYQUÍN,USULUTAN,EREGUAYQUIN,CED_OFI,Urbana,15,9,19,20,11,23,Oficina,Social,Artístico,Realista,Emprendedor,Científico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
2512128,Mujer,---,SEGUNDO AÑO,12734,"COMPLEJO EDUCATIVO ""DE TECAPAN""",USULUTAN,TECAPAN,CED_OFI,Urbana,21,21,21,27,19,24,Social,Oficina,Realista,Científico,Artístico,Emprendedor,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
6555465,Hombre,SISTEMAS ELÉCTRICOS Y ENERGIAS RENOVABLES.,SEGUNDO AÑO,12738,INSTITUTO NACIONAL DE USULUTAN,USULUTAN,USULUTAN,CED_OFI,Urbana,26,25,24,23,24,25,Realista,Científico,Oficina,Artístico,Emprendedor,Social,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
2500815,Mujer,---,SEGUNDO AÑO,12503,"CENTRO ESCOLAR ""MEARDI""",USULUTAN,BERLIN,CED_OFI,Urbana,20,26,28,27,28,30,Oficina,Artístico,Emprendedor,Social,Científico,Realista,Oficina-Artístico,"Soporte administrativo, trabajo de oficina",Artísticos,Humanidades y Ciencias Sociales,---,A
2509308,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,12488,"INSTITUTO NACIONAL DE BERLIN ""PROFESOR GABRIEL HUMBERTO RODRÍGUEZ""",USULUTAN,BERLIN,CED_OFI,Urbana,19,19,19,21,17,23,Oficina,Social,Realista,Científico,Artístico,Emprendedor,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,C
5059353,Hombre,---,SEGUNDO AÑO,12596,"COMPLEJO EDUCATIVO  ""PROFESOR SAÚL FLORES""",USULUTAN,JUCUAPA,CED_OFI,Urbana,12,7,5,9,8,7,Realista,Social,Emprendedor,Científico,Oficina,Artístico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
6080031,Mujer,---,SEGUNDO AÑO,12659,INSTITUTO NACIONAL DE PUERTO EL TRIUNFO,USULUTAN,PUERTO EL TRIUNFO,CED_OFI,Urbana,12,24,15,18,17,19,Científico,Oficina,Social,Emprendedor,Artístico,Realista,Científico-Oficina,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,"Soporte administrativo, trabajo de oficina",Humanidades y Ciencias Sociales,A
4951045,Mujer,---,SEGUNDO AÑO,12659,INSTITUTO NACIONAL DE PUERTO EL TRIUNFO,USULUTAN,PUERTO EL TRIUNFO,CED_OFI,Urbana,10,15,14,20,12,20,Social,Oficina,Científico,Artístico,Emprendedor,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
2017260,Hombre,---,SEGUNDO AÑO,80118,COMPLEJO EDUCATIVO CANTÓN BUENOS AIRES,USULUTAN,SAN AGUSTIN,CED_OFI,Rural,15,15,12,12,10,10,Realista,Científico,Artístico,Social,Emprendedor,Oficina,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,A
6438909,Hombre,---,SEGUNDO AÑO,13022,"CENTRO ESCOLAR ""CANTON EL VOLCAN 2 """,SAN MIGUEL,SAN MIGUEL,CED_OFI,Rural,32,36,27,34,35,37,Oficina,Científico,Emprendedor,Social,Realista,Artístico,Oficina-Científico,"Soporte administrativo, trabajo de oficina",Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Comercial,A
7118401,Mujer,---,SEGUNDO AÑO,13082,"COMPLEJO EDUCATIVO ""OFELIA HERRERA""",SAN MIGUEL,SAN MIGUEL,CED_OFI,Urbana,10,13,12,16,11,14,Social,Oficina,Científico,Artístico,Emprendedor,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
6866827,Hombre,---,SEGUNDO AÑO,12881,"COMPLEJO EDUCATIVO ""DAVID J. GUZMÁN""",SAN MIGUEL,CHIRILAGUA,CED_OFI,Urbana,26,27,28,26,29,26,Emprendedor,Artístico,Científico,Realista,Social,Oficina,Emprendedor-Artístico,Comercial,Artísticos,Educación y Cultura,Servicios Sociales,A
5831904,Mujer,---,SEGUNDO AÑO,12793,INSTITUTO NACIONAL DE CIUDAD BARRIOS,SAN MIGUEL,CIUDAD BARRIOS,CED_OFI,Urbana,39,35,31,38,37,29,Realista,Social,Emprendedor,Científico,Artístico,Oficina,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
19929744,Hombre,---,SEGUNDO AÑO,13255,"INSTITUTO NACIONAL ""14 DE JULIO DE 1875""",MORAZAN,SAN FRANCISCO GOTERA,CED_OFI,Urbana,21,17,21,22,23,15,Emprendedor,Social,Realista,Artístico,Científico,Oficina,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,A
668916,Mujer,---,SEGUNDO AÑO,13550,"INSTITUTO NACIONAL "" PROFESOR FRANCISCO VENTURA ZELAYA """,LA UNIÓN,SANTA ROSA DE LIMA,CED_OFI,Urbana,13,11,17,11,19,21,Oficina,Emprendedor,Artístico,Realista,Científico,Social,Oficina-Emprendedor,"Soporte administrativo, trabajo de oficina",Comercial,Servicios Sociales,Educación y Cultura,C
1294844,Hombre,---,SEGUNDO AÑO,14770,"INSTITUTO NACIONAL ""DE EL CARMEN """,LA UNIÓN,EL CARMEN,CED_OFI,Urbana,17,15,10,20,20,20,Social,Emprendedor,Oficina,Realista,Científico,Artístico,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,A
3036306,Mujer,---,SEGUNDO AÑO,10013,"COMPLEJO EDUCATIVO ""GENERAL FABIO MORÁN""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,19,16,14,17,17,18,Realista,Oficina,Social,Emprendedor,Científico,Artístico,Realista-Oficina,Oficio ,"Soporte administrativo, trabajo de oficina",Transporte,Educación Fisica y Deporte,B
3853559,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10013,"COMPLEJO EDUCATIVO ""GENERAL FABIO MORÁN""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,21,20,21,27,22,30,Oficina,Social,Emprendedor,Realista,Artístico,Científico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,B
2284001,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10013,"COMPLEJO EDUCATIVO ""GENERAL FABIO MORÁN""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,28,27,26,27,28,25,Realista,Emprendedor,Científico,Social,Artístico,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,B
6375878,Hombre,---,SEGUNDO AÑO,10025,COMPLEJO EDUCATIVO CANTÓN RÍO FRÍO,AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,31,37,37,34,35,37,Científico,Artístico,Oficina,Emprendedor,Social,Realista,Científico-Artístico,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Artísticos,Ciencia de Salud,B
3716569,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,24,14,15,14,16,9,Realista,Emprendedor,Artístico,Científico,Social,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,F
3983889,Mujer,ATENCIÓN PRIMARIA EN SALUD,SEGUNDO AÑO,21030,"LICEO ""CLARIBEL ALEGRÍA""",AHUACHAPAN,AHUACHAPAN,CED_PRI,Urbana,18,26,23,22,25,23,Científico,Emprendedor,Artístico,Oficina,Social,Realista,Científico-Emprendedor,Técnicos Tecnológicos,Comercial,Humanidades y Ciencias Sociales,---,A
3716564,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,26,20,26,16,22,27,Oficina,Realista,Artístico,Emprendedor,Científico,Social,Oficina-Realista,"Soporte administrativo, trabajo de oficina",Oficio ,Cuerpos de Seguridad y servicios de protección,Transporte,G
7280044,Hombre,---,SEGUNDO AÑO,10033,COMPLEJO EDUCATIVO  HACIENDA LA LABOR,AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,15,10,12,13,12,12,Realista,Social,Artístico,Emprendedor,Oficina,Científico,Realista-Social,Oficio ,Servicios Sociales,Cuerpos de Seguridad y servicios de protección,---,A
2686926,Hombre,DESARROLLO DE SOFTWARE,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,10,9,8,13,11,13,Social,Oficina,Emprendedor,Realista,Científico,Artístico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
6538665,Mujer,---,SEGUNDO AÑO,20015,COLEGIO AHUACHAPANECO DE COMERCIO,AHUACHAPAN,AHUACHAPAN,CED_PRI,Urbana,6,5,15,13,13,1,Artístico,Social,Emprendedor,Realista,Científico,Oficina,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
2462386,Hombre,---,SEGUNDO AÑO,21030,"LICEO ""CLARIBEL ALEGRÍA""",AHUACHAPAN,AHUACHAPAN,CED_PRI,Urbana,28,23,22,14,30,21,Emprendedor,Realista,Científico,Artístico,Oficina,Social,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,B
6538616,Hombre,LOGÍSTICA COMERCIAL Y GLOBAL.,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,30,26,32,34,29,28,Social,Artístico,Realista,Emprendedor,Oficina,Científico,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
5241209,Hombre,MANTENIMIENTO AUTOMOTRIZ,SEGUNDO AÑO,21289,"LICEO EVANGÉLICO ""LA ATARRAYA""",AHUACHAPAN,AHUACHAPAN,CED_PRI,Rural,26,19,17,18,28,21,Emprendedor,Realista,Oficina,Científico,Social,Artístico,Emprendedor-Realista,Comercial,Transporte,"Agropecuarios, pesca y mineria",Oficio ,A
4996106,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,19,17,16,17,19,16,Realista,Emprendedor,Científico,Social,Artístico,Oficina,Realista-Emprendedor,Oficio ,"Agropecuarios, pesca y mineria",Comercial,Transporte,A
20205731,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,21,30,28,26,25,26,Científico,Artístico,Social,Oficina,Emprendedor,Realista,Científico-Artístico,Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Artísticos,Ciencia de Salud,G
2686999,Hombre,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,23,26,21,23,28,28,Emprendedor,Oficina,Científico,Realista,Social,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,B
6338305,Mujer,LOGÍSTICA COMERCIAL Y GLOBAL.,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,13,15,22,22,19,19,Artístico,Social,Emprendedor,Oficina,Científico,Realista,Artístico-Social,Artísticos,Educación y Cultura,Humanidades y Ciencias Sociales,Servicios Sociales,A
5004139,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,24,21,20,26,29,29,Emprendedor,Oficina,Social,Realista,Científico,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
7119380,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,19,22,21,29,27,29,Social,Oficina,Emprendedor,Científico,Artístico,Realista,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
5061548,Mujer,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,19,27,28,29,29,26,Social,Emprendedor,Artístico,Científico,Oficina,Realista,Social-Emprendedor,Servicios Sociales,Comercial,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,C
6538704,Mujer,---,SEGUNDO AÑO,10013,"COMPLEJO EDUCATIVO ""GENERAL FABIO MORÁN""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,3,3,11,15,7,5,Social,Artístico,Emprendedor,Oficina,Realista,Científico,Social-Artístico,Servicios Sociales,Educación y Cultura,Artísticos,Humanidades y Ciencias Sociales,A
19808511,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,17,30,29,30,28,31,Oficina,Científico,Social,Artístico,Emprendedor,Realista,Oficina-Científico,"Soporte administrativo, trabajo de oficina",Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Comercial,B
3036855,Hombre,AGROPECUARIO.,SEGUNDO AÑO,10053,"INSTITUTO NACIONAL ""LUIS REYNALDO TOBAR""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,8,7,5,11,6,12,Oficina,Social,Realista,Científico,Emprendedor,Artístico,Oficina-Social,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Humanidades y Ciencias Sociales,Cuerpos de Seguridad y servicios de protección,E
4770086,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,16,16,10,17,7,13,Social,Realista,Científico,Oficina,Artístico,Emprendedor,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,F
6050061,Mujer,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,13,22,15,16,21,25,Oficina,Científico,Emprendedor,Social,Artístico,Realista,Oficina-Científico,"Soporte administrativo, trabajo de oficina",Ciencia de Naturaleza y Matemáticas,Técnicos Tecnológicos,Comercial,F
6050067,Mujer,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,28,23,19,31,27,28,Social,Realista,Oficina,Emprendedor,Científico,Artístico,Social-Realista,Servicios Sociales,Oficio ,Educación y Cultura,---,F
19888375,Mujer,---,SEGUNDO AÑO,10053,"INSTITUTO NACIONAL ""LUIS REYNALDO TOBAR""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,30,28,24,30,31,31,Emprendedor,Oficina,Realista,Social,Científico,Artístico,Emprendedor-Oficina,Comercial,"Soporte administrativo, trabajo de oficina",Servicios Sociales,Educación y Cultura,A
7362735,Mujer,---,SEGUNDO AÑO,10053,"INSTITUTO NACIONAL ""LUIS REYNALDO TOBAR""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,1,2,1,6,3,4,Social,Oficina,Emprendedor,Científico,Realista,Artístico,Social-Oficina,Servicios Sociales,"Soporte administrativo, trabajo de oficina",Cuerpos de Seguridad y servicios de protección,Humanidades y Ciencias Sociales,A
7294915,Hombre,---,SEGUNDO AÑO,10053,"INSTITUTO NACIONAL ""LUIS REYNALDO TOBAR""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,14,18,12,13,11,11,Científico,Realista,Social,Artístico,Emprendedor,Oficina,Científico-Realista,Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,Oficio ,"Agropecuarios, pesca y mineria",B
20004723,Mujer,ADMINISTRATIVO CONTABLE,SEGUNDO AÑO,10053,"INSTITUTO NACIONAL ""LUIS REYNALDO TOBAR""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,16,22,19,30,32,28,Emprendedor,Social,Oficina,Científico,Artístico,Realista,Emprendedor-Social,Comercial,Humanidades y Ciencias Sociales,Servicios Sociales,Educación y Cultura,D
6497656,Hombre,---,SEGUNDO AÑO,10027,"COMPLEJO EDUCATIVO ""DOCTOR RAFAEL MEZA DELGADO""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Rural,21,31,19,29,22,26,Científico,Social,Oficina,Emprendedor,Realista,Artístico,Científico-Social,Ciencia de Salud,Ciencia de Naturaleza y Matemáticas,Humanidades y Ciencias Sociales,Educación y Cultura,A
19980835,Hombre,---,SEGUNDO AÑO,10052,"COMPLEJO EDUCATIVO ""ALEJANDRO DE HUMBOLDT""",AHUACHAPAN,AHUACHAPAN,CED_OFI,Urbana,15,12,7,9,8,9,Realista,Científico,Social,Oficina,Emprendedor,Artístico,Realista-Científico,Oficio ,"Agropecuarios, pesca y mineria",Técnicos Tecnológicos,Ciencia de Naturaleza y Matemáticas,C
